x,y,cw,cbh,ht,output,id
399.2,155.5,1.9,3.4,7.4,.FALSE. /,NA
400.1,154.6,3.2,5,11.4,.FALSE. /,NA
620.7,304.2,5.5,7.7,18.4,.FALSE. /,NA
624.1,306.1,0.8,1.7,3.1,.FALSE. /,NA
441.7,140.1,3.4,5.1,11.8,.FALSE. /,NA
438.7,140.9,5.5,7.7,18.4,.FALSE. /,NA
81.9,326.9,3.4,5.1,11.8,.FALSE. /,NA
81.6,325.4,3,4.8,10.8,.FALSE. /,NA
127.8,368.8,1.8,3.3,7,.FALSE. /,NA
129.8,367,3.1,3.1,10.9,.FALSE. /,NA
126.6,366.9,2.1,5.9,13.9,.FALSE. /,NA
590.6,25.3,1.6,3.1,6.4,.FALSE. /,NA
590.5,24.9,1.3,2.6,5.2,.FALSE. /,NA
591,24,5,8.9,18.2,.FALSE. /,NA
590.2,24.8,4.7,6.3,15.7,.FALSE. /,NA
590,24.2,1.5,2.9,6.1,.FALSE. /,NA
48.1,173.2,4.5,6.6,15.5,.FALSE. /,NA
45.4,175.7,2.8,4.4,10,.FALSE. /,NA
46.3,177.5,1.8,3.2,6.9,.FALSE. /,NA
44.5,175.8,9.3,5.6,17.1,.FALSE. /,NA
44.7,175,1,0.3,3.7,.FALSE. /,NA
45,175.8,2.2,9.3,15.7,.FALSE. /,NA
66.7,267.3,1.6,1.2,3.2,.FALSE. /,NA
69.3,273.1,3.6,0.6,18.6,.FALSE. /,NA
64.5,266.7,1.6,3,6.4,.FALSE. /,NA
64.4,267.2,2.4,3.9,8.7,.FALSE. /,NA
143.3,148,4.4,6.4,15,.FALSE. /,NA
437.5,92.7,1.6,3,6.2,.FALSE. /,NA
431.1,90.1,3.4,5.1,11.8,.FALSE. /,NA
225,182.3,3.2,8.1,18,.FALSE. /,NA
225.1,180.7,1.9,11.5,15,.FALSE. /,NA
222,184.5,3.4,5.1,11.8,.FALSE. /,NA
232.3,183.1,3.9,5.8,13.5,.FALSE. /,NA
885.6,263.5,6,7.1,19.1,.FALSE. /,NA
879.6,266.6,6.2,5.7,13.5,.FALSE. /,NA
876.3,267.2,3,4.7,10.6,.FALSE. /,NA
877.3,265.8,1.9,3.5,7,.FALSE. /,NA
878.5,262.1,2.5,4.2,9.3,.FALSE. /,NA
324.9,3.8,2.3,3.8,8.3,.FALSE. /,NA
323.2,5.6,0.5,0.5,1.7,.FALSE. /,NA
324.2,7.3,1.5,1.1,5.7,.FALSE. /,NA
321,7.8,3.8,5.7,13.2,.FALSE. /,NA
497.9,280.2,1.5,2.9,6,.FALSE. /,NA
263.9,116.4,2.5,2.6,4.3,.FALSE. /,NA
850.8,372.4,3.4,5.1,11.8,.FALSE. /,NA
846.1,375.8,4.2,4.1,15.1,.FALSE. /,NA
861.2,297.8,3.9,5.9,13.6,.FALSE. /,NA
867.7,295.9,3.6,5.5,12.6,.FALSE. /,NA
860.6,296.2,3.2,5,11.4,.FALSE. /,NA
863.6,299.2,4.7,6.8,15.9,.FALSE. /,NA
861.1,299.9,5.2,12.7,18.4,.FALSE. /,NA
483.2,332.3,3.3,5,11.5,.FALSE. /,NA
379.1,295,2.8,2,9.8,.FALSE. /,NA
377.7,294.5,1,0.5,4.1,.FALSE. /,NA
381.3,287.5,2.1,1.9,7.8,.FALSE. /,NA
378.2,295,1.7,2.2,4.9,.FALSE. /,NA
379.6,293.8,1.4,0.8,1.9,.FALSE. /,NA
378.1,296.4,3.5,3.6,12.2,.FALSE. /,NA
378.9,294.2,2.8,4.5,10.2,.FALSE. /,NA
381.7,298.6,1,2.3,4.4,.FALSE. /,NA
289.4,222,3,3,10.5,.FALSE. /,NA
288.4,221.9,1.4,2.7,5.5,.FALSE. /,NA
288.3,221.7,2.6,4.2,9.3,.FALSE. /,NA
288.5,222,1.4,2.8,5.8,.FALSE. /,NA
833.9,204.5,2.8,4.4,10,.FALSE. /,NA
833.7,204.4,1.2,1.6,3.5,.FALSE. /,NA
835.6,205.4,6.3,10.9,18,.FALSE. /,NA
482.5,64.9,3.6,5.5,12.6,.FALSE. /,NA
480.4,64.2,2.1,3.6,7.9,.FALSE. /,NA
479.4,55.1,1.5,2.9,6,.FALSE. /,NA
477,63.2,3.7,5.6,20.2,.FALSE. /,NA
478.4,64.1,4.1,6,14,.FALSE. /,NA
479.6,61.2,3.1,3.1,10.9,.FALSE. /,NA
476.2,63.5,1.3,2.6,5.2,.FALSE. /,NA
473.8,62.8,4.7,6.8,15.9,.FALSE. /,NA
480.4,68.2,1.4,1,5.6,.FALSE. /,NA
478.5,61.8,1.8,1.5,6.8,.FALSE. /,NA
40.3,321.4,2.6,3.8,7.2,.FALSE. /,NA
36.7,330.7,4.6,6.6,15.6,.FALSE. /,NA
38.6,324.2,4,6,13.9,.FALSE. /,NA
442.8,340.9,2,3.4,7.4,.FALSE. /,NA
441.7,341.2,5.2,7.3,17.4,.FALSE. /,NA
451,349.1,2,3.5,7.7,.FALSE. /,NA
440.3,342.7,2.4,3.9,8.7,.FALSE. /,NA
441.2,341.9,1.6,3.2,7.5,.FALSE. /,NA
17.5,246.8,3.9,5.8,13.5,.FALSE. /,NA
14.1,248.3,1.8,3.2,6.9,.FALSE. /,NA
18.9,241.8,1.9,3.3,7.1,.FALSE. /,NA
18.2,243.9,3.8,5.7,13.2,.FALSE. /,NA
132.1,49.2,4,3.7,15.3,.FALSE. /,NA
416.8,50.1,3,4.7,10.6,.FALSE. /,NA
418.3,53.6,2.2,5,9.4,.FALSE. /,NA
361.8,299.1,4.3,4.3,15.5,.FALSE. /,NA
366.2,296,1.3,2.6,5.2,.FALSE. /,NA
368.9,296.9,3.5,9.6,18.8,.FALSE. /,NA
361.3,294.4,2.4,3.9,8.7,.FALSE. /,NA
719.7,54.7,3,1.5,4.4,.FALSE. /,NA
719.8,49.2,5,4.4,14.1,.FALSE. /,NA
450.6,289,0.4,0.4,2.2,.FALSE. /,NA
450.8,290,4.8,6.9,16.4,.FALSE. /,NA
449.5,290.8,3.8,5.7,13.3,.FALSE. /,NA
454.2,291.8,3.1,4.8,11,.FALSE. /,NA
452.6,288.1,1.4,5,11.6,.FALSE. /,NA
284,125.1,2.8,4.5,10.1,.FALSE. /,NA
287.4,123.7,5.1,7.2,17.2,.FALSE. /,NA
284.8,125.9,4.4,6.4,15.1,.FALSE. /,NA
281.8,131.8,2.5,2.4,9,.FALSE. /,NA
857.8,130.6,2,3.5,7.5,.FALSE. /,NA
854.2,131.4,4.4,6.5,16.8,.FALSE. /,NA
856.6,129.3,1.9,3.4,7.3,.FALSE. /,NA
371.2,275.5,4,4.3,13.8,.FALSE. /,NA
372.4,275,0.9,5.5,13.6,.FALSE. /,NA
372.3,270.8,2,3.5,7.5,.FALSE. /,NA
385.3,89.3,2.8,2.3,6.1,.FALSE. /,NA
388.7,88.7,1.2,0.4,1.5,.FALSE. /,NA
386.2,89,2.7,6.3,11,.FALSE. /,NA
385.9,90.6,3.1,4.8,11,.FALSE. /,NA
385.6,88.2,3.1,4.8,11,.FALSE. /,NA
809,40.5,1.5,2.8,5.9,.FALSE. /,NA
367.5,197.7,4.4,6.4,15.1,.FALSE. /,NA
361.7,196.3,2.1,4.7,9.3,.FALSE. /,NA
259.9,86.7,1.6,3,6.2,.FALSE. /,NA
265.3,89.3,3.4,5.1,11.8,.FALSE. /,NA
584.5,319.7,1.5,2.9,6.1,.FALSE. /,NA
583.5,324.5,1,0.6,4.4,.FALSE. /,NA
213.7,118.9,2.3,3.8,8.3,.FALSE. /,NA
201.5,120.7,6.8,3.4,18.7,.FALSE. /,NA
216.9,115.6,6.6,3.3,14.1,.FALSE. /,NA
214.1,116.2,1.8,3.2,6.9,.FALSE. /,NA
213.2,119.2,4.7,11.1,19.1,.FALSE. /,NA
213.4,117.4,1.9,4.2,12.8,.FALSE. /,NA
748.3,354.7,2.8,4.5,10.2,.FALSE. /,NA
742.7,350,2.5,4.1,9.1,.FALSE. /,NA
748.6,359.6,3.1,4.2,9.7,.FALSE. /,NA
752.5,356.2,4.9,7.1,16.8,.FALSE. /,NA
790.5,84.5,2.6,0,6,.FALSE. /,NA
787.8,92.3,3.6,5.5,12.6,.FALSE. /,NA
262.1,149.1,2.8,4.4,10,.FALSE. /,NA
265.2,150,5.5,7.7,18.4,.FALSE. /,NA
260.1,148.7,2.3,3.9,8.5,.FALSE. /,NA
828.8,203.6,2,3.5,7.5,.FALSE. /,NA
831.5,201.3,1.5,2.9,6,.FALSE. /,NA
829.5,201.9,2.7,4.3,9.8,.FALSE. /,NA
830,204.1,4.3,3.3,15.5,.FALSE. /,NA
402.7,223.7,2.3,1.4,5.7,.FALSE. /,NA
400.4,222.2,2.1,3.6,7.9,.FALSE. /,NA
401.1,223.3,8.1,7.6,20.6,.FALSE. /,NA
403.7,220.8,11.1,5.5,19.1,.FALSE. /,NA
403.7,224.4,1.7,3.2,6.7,.FALSE. /,NA
396.9,222.8,4,4.6,18.7,.FALSE. /,NA
102.6,307.2,3.8,5.7,13.2,.FALSE. /,NA
101.7,303.5,2.6,4.2,9.3,.FALSE. /,NA
100.3,304.9,3.3,5.2,13,.FALSE. /,NA
100.8,303.7,1.7,1.4,5.1,.FALSE. /,NA
109.6,296.4,2.8,4.5,10.2,.FALSE. /,NA
866.1,319.4,2.6,4.2,9.5,.FALSE. /,NA
860.4,322,3.9,5.8,13.5,.FALSE. /,NA
860.1,323.1,3.1,4.8,11,.FALSE. /,NA
862.8,321,7.6,4,19.6,.FALSE. /,NA
471,8.2,4.9,7.1,16.8,.FALSE. /,NA
473.8,6,2.4,3.9,8.7,.FALSE. /,NA
466.4,12.6,4.7,6.6,17.8,.FALSE. /,NA
368.6,33,3.6,5.5,12.6,.FALSE. /,NA
371.9,38.7,2.5,2.3,3.3,.FALSE. /,NA
382,138.2,3.3,2.9,21.5,.FALSE. /,NA
382.3,137.6,3.9,5.9,13.6,.FALSE. /,NA
386.9,134.9,3.8,5.6,13.1,.FALSE. /,NA
382.5,137.7,2,3.5,7.7,.FALSE. /,NA
876.1,335.6,1.5,1.1,5.8,.FALSE. /,NA
878.4,333.1,4.3,8.2,15.7,.FALSE. /,NA
877,336.8,1.6,3.1,6.4,.FALSE. /,NA
877.1,334.6,1.5,2.9,6,.FALSE. /,NA
874,336.6,1.5,2.9,6,.FALSE. /,NA
418.6,221.4,3.9,5.8,13.5,.FALSE. /,NA
420.6,221.3,7.6,3.7,19.6,.FALSE. /,NA
419.2,221.9,3.8,5.6,13.1,.FALSE. /,NA
417.5,222.2,8,10.5,19.5,.FALSE. /,NA
412.6,221.1,2.5,2.4,9,.FALSE. /,NA
418.5,221.2,2.6,4.2,9.3,.FALSE. /,NA
414.7,223,1.6,8.2,11.7,.FALSE. /,NA
415,275.6,4.2,6.1,14.3,.FALSE. /,NA
425.2,277.9,3.3,0.8,7.3,.FALSE. /,NA
425,278.4,3.8,5.6,13.1,.FALSE. /,NA
417.6,280.9,3.5,3.6,12.2,.FALSE. /,NA
425.3,278.1,4.6,8.9,18.6,.FALSE. /,NA
898.8,260.2,3.1,0.5,7.4,.FALSE. /,NA
895.8,265.7,4.9,7.1,16.8,.FALSE. /,NA
546,147.3,1.9,3.4,7.4,.FALSE. /,NA
213.7,183,4.2,6.1,14.3,.FALSE. /,NA
214.9,181.8,2,3.5,7.7,.FALSE. /,NA
209,183.8,4.3,6.2,14.6,.FALSE. /,NA
215.7,180.5,6.5,5,20.1,.FALSE. /,NA
285.1,60,3.9,5.8,13.5,.FALSE. /,NA
280.8,61.4,1.9,1.4,10.2,.FALSE. /,NA
287.9,56.5,2.4,10.3,19.8,.FALSE. /,NA
176.2,21.7,4.4,6.4,15.1,.FALSE. /,NA
167.2,19.2,1.6,3,6.4,.FALSE. /,NA
171.1,29.5,1.8,3.2,6.9,.FALSE. /,NA
172.5,18.6,1.2,7,11.9,.FALSE. /,NA
47.3,279.5,4.3,6.4,16.7,.FALSE. /,NA
47.3,277.3,2.3,3.9,8.5,.FALSE. /,NA
47.6,271.9,2.3,1.4,5.7,.FALSE. /,NA
46.8,275.3,3.6,5.5,12.6,.FALSE. /,NA
442.2,73.2,2.3,3.9,8.5,.FALSE. /,NA
437.8,74.6,5.8,8.2,22.3,.FALSE. /,NA
439.2,73.6,2.7,2.3,10.5,.FALSE. /,NA
535.7,344.8,1,1.2,1.6,.FALSE. /,NA
536.5,352.8,1.9,1.6,7,.FALSE. /,NA
537.1,350.3,2.5,4.1,9.1,.FALSE. /,NA
536.1,349.5,3,0.5,8,.FALSE. /,NA
536.1,351,1.2,2.5,5,.FALSE. /,NA
437.8,203.7,5.4,6.1,17.8,.FALSE. /,NA
437.3,202.7,2.1,2.8,8.8,.FALSE. /,NA
437.5,206.5,2,2.7,6.9,.FALSE. /,NA
438.2,197.8,5.2,7.4,17.6,.FALSE. /,NA
264,6.7,1.8,3.2,6.9,.FALSE. /,NA
261.1,16.7,3.1,4.8,11,.FALSE. /,NA
259.8,14.8,3.7,5.5,12.8,.FALSE. /,NA
262.7,9.9,4.4,6.4,15.1,.FALSE. /,NA
264.3,13,3.5,5.3,12.2,.FALSE. /,NA
796.9,324.9,3.7,5.6,12.9,.FALSE. /,NA
794.7,322.8,4.2,6.1,14.3,.FALSE. /,NA
799.5,323.5,6.3,7.6,17.9,.FALSE. /,NA
797.5,324.4,5.5,7.7,18.4,.FALSE. /,NA
796.9,327.1,5.7,9.3,17.3,.FALSE. /,NA
796.9,324.9,3.1,7,12.3,.FALSE. /,NA
797.7,324.1,2.8,4.5,10.2,.FALSE. /,NA
799.7,323.7,4.6,4.9,15.5,.FALSE. /,NA
241.7,67.8,2.5,5,10.9,.FALSE. /,NA
243.6,70,5.9,11.6,18.7,.FALSE. /,NA
243.4,67.8,1.6,3.1,6.4,.FALSE. /,NA
456.6,43,3.7,3.4,17.9,.FALSE. /,NA
458.3,46.2,2.1,3.6,7.8,.FALSE. /,NA
866.9,141.7,8.8,7.1,17.4,.FALSE. /,NA
866.9,141,4.7,6.8,15.9,.FALSE. /,NA
866.6,140.1,2,3.4,7.4,.FALSE. /,NA
868.4,141.8,5.5,7.7,18.4,.FALSE. /,NA
871,143.5,4.8,8.9,17.4,.FALSE. /,NA
878.8,156.6,4.7,6.8,15.9,.FALSE. /,NA
869,142.2,3.2,8.1,18,.FALSE. /,NA
871.7,146.4,3.6,5.5,12.6,.FALSE. /,NA
867.4,146.7,1.8,3.2,6.9,.FALSE. /,NA
508.5,140.2,2.6,4.2,9.3,.FALSE. /,NA
504.6,142.5,5.5,7.7,18.4,.FALSE. /,NA
507.5,141.3,1.6,3,6.2,.FALSE. /,NA
506.7,137,7.9,9.8,20.8,.FALSE. /,NA
125.4,197.6,1.5,1.2,6,.FALSE. /,NA
133.8,195.8,1.6,3.1,6.4,.FALSE. /,NA
127.2,197.4,4.8,6.9,16.3,.FALSE. /,NA
129.1,196.5,2.8,4.4,10,.FALSE. /,NA
128.8,197.3,1.5,2.9,6,.FALSE. /,NA
129,196.8,5.7,9.9,21.2,.FALSE. /,NA
81.2,396.8,8.2,5.7,20.2,.FALSE. /,NA
79.5,393.2,0.5,0.5,1.7,.FALSE. /,NA
86.5,391.2,4.8,4.3,20.1,.FALSE. /,NA
81.7,396.1,4.5,3.9,14.4,.FALSE. /,NA
78.6,396.4,2.6,4.2,9.5,.FALSE. /,NA
67.3,18.7,3.2,3.3,11.3,.FALSE. /,NA
69.4,22.5,4.6,4.9,15.5,.FALSE. /,NA
72.6,25.4,3.1,4.8,11,.FALSE. /,NA
67.6,19.4,0.6,1.5,5.8,.FALSE. /,NA
67.3,25.7,2.7,4.3,9.8,.FALSE. /,NA
468.5,202.7,3.4,5.1,11.8,.FALSE. /,NA
250.6,275.4,4.4,10.5,19.4,.FALSE. /,NA
260.3,274.9,3.1,3.1,10.9,.FALSE. /,NA
253.2,275.3,5.4,5.1,18.8,.FALSE. /,NA
254.7,270.6,4.1,6,14,.FALSE. /,NA
65.6,25,1.2,2.5,5,.FALSE. /,NA
72.7,19.5,4.6,4.9,15.5,.FALSE. /,NA
70.5,12.2,1.5,2.9,6,.FALSE. /,NA
72.4,25,2.8,4.5,10.2,.FALSE. /,NA
70.1,13.7,3.9,7.7,16.9,.FALSE. /,NA
309.6,174.2,4.4,6.5,16.8,.FALSE. /,NA
306.7,175.8,4.7,6.8,15.9,.FALSE. /,NA
301.7,174.4,2.1,1.7,12.9,.FALSE. /,NA
304.9,177.2,1.9,1.8,3.8,.FALSE. /,NA
305.5,174.8,4.1,6,14,.FALSE. /,NA
589.1,137.8,4.8,5.2,16.3,.FALSE. /,NA
587.8,140.5,8.4,5.5,15.1,.FALSE. /,NA
593,136.5,2.6,3.8,7.2,.FALSE. /,NA
589.9,139,1.7,3.1,6.5,.FALSE. /,NA
165.8,187.3,1.5,2.9,5.9,.FALSE. /,NA
171.5,184.8,1.7,1.4,6.4,.FALSE. /,NA
163.8,195.5,2.8,6.8,17,.FALSE. /,NA
163.5,189.1,3.2,1.6,19.2,.FALSE. /,NA
167.8,185,1.5,2.9,6,.FALSE. /,NA
356.3,70.9,1,0.6,4.3,.FALSE. /,NA
353.8,70.5,5.5,7.7,18.4,.FALSE. /,NA
356,69.9,3.2,5,11.3,.FALSE. /,NA
356.2,69.9,1.9,3.4,7.4,.FALSE. /,NA
91.2,80.6,3.5,9.6,18.8,.FALSE. /,NA
87.9,79.3,7.8,15.3,15.5,.FALSE. /,NA
92.5,78.1,3.6,5.5,12.6,.FALSE. /,NA
749.5,389.6,1.5,2.9,6,.FALSE. /,NA
755.6,390.4,2.8,4.5,10.2,.FALSE. /,NA
252.9,232.1,3.4,5.1,11.8,.FALSE. /,NA
253.7,232.1,6.9,9.5,23,.FALSE. /,NA
251.8,231.9,5.5,7.7,18.4,.FALSE. /,NA
567.8,272.1,3.6,5.4,12.6,.FALSE. /,NA
569.4,271.2,4.5,6.5,15.4,.FALSE. /,NA
568.7,274.3,1.5,2.8,5.9,.FALSE. /,NA
570.8,267.8,1.5,2.9,6,.FALSE. /,NA
555.9,390.7,6.6,3.3,14.1,.FALSE. /,NA
263.7,339.8,2.6,4.2,9.7,.FALSE. /,NA
259.6,338.1,2,3.5,7.7,.FALSE. /,NA
262.1,341,4.3,6.3,14.7,.FALSE. /,NA
263.1,341.2,2,3.5,7.7,.FALSE. /,NA
313.7,7.1,4.6,4.9,15.5,.FALSE. /,NA
315.7,8.7,3.1,4.8,11,.FALSE. /,NA
314.4,6,3.1,4.8,11,.FALSE. /,NA
735.1,351.3,2,3.4,7.4,.FALSE. /,NA
125.4,219.8,2.2,2.4,12.6,.FALSE. /,NA
132.8,220.1,2.3,3.9,8.5,.FALSE. /,NA
131.4,221.5,1.9,1.4,8,.FALSE. /,NA
64.8,178,2,9.8,16.6,.FALSE. /,NA
66.6,176.4,3.2,8.2,13.1,.FALSE. /,NA
67.4,173.3,4.3,7.9,20.8,.FALSE. /,NA
67.8,176.1,2.7,3.8,8.3,.FALSE. /,NA
126.9,315.1,4.5,6.6,15.5,.FALSE. /,NA
244.9,399.7,1.8,6.6,13.9,.FALSE. /,NA
249.7,395.5,5.1,7.2,17.2,.FALSE. /,NA
245.7,391.8,1.3,0.8,2.6,.FALSE. /,NA
247.3,393.9,2.6,4.2,9.3,.FALSE. /,NA
246.7,394.3,5.2,7.5,20,.FALSE. /,NA
244.4,392.7,1.9,11.5,15,.FALSE. /,NA
42.3,199.7,5.1,6.3,22.9,.FALSE. /,NA
49.6,207.7,4.2,6.1,14.3,.FALSE. /,NA
581.4,245.6,2.7,8,16.5,.FALSE. /,NA
582.9,245.9,1.6,3,6.2,.FALSE. /,NA
584.9,243.1,2,3.5,7.6,.FALSE. /,NA
159.5,356.8,1.8,3.2,6.9,.FALSE. /,NA
163.2,358.4,1.8,1.3,5.6,.FALSE. /,NA
159,357.6,4.2,6.2,14.5,.FALSE. /,NA
160.2,357.2,1.3,1,5.4,.FALSE. /,NA
661.4,355.2,4.6,7.3,15.8,.FALSE. /,NA
660.1,360.5,3.6,1.9,10.4,.FALSE. /,NA
661.1,358.4,3.6,5.5,12.6,.FALSE. /,NA
851.8,49.2,2.8,4.4,10,.FALSE. /,NA
853.1,44.8,1.9,3.4,7.3,.FALSE. /,NA
164.4,358.2,3.5,3.6,12.2,.FALSE. /,NA
160.3,360.5,2.6,4.2,9.4,.FALSE. /,NA
164.3,361.9,2,3.5,7.5,.FALSE. /,NA
163.8,359.5,3.6,5.5,12.6,.FALSE. /,NA
162.4,359.4,1.5,2.9,6,.FALSE. /,NA
165.9,360.9,1.4,2.7,5.6,.FALSE. /,NA
163,362.3,1.9,1.7,7.2,.FALSE. /,NA
471.3,269.5,1.6,3,6.2,.FALSE. /,NA
467.3,272.8,1.5,2.9,6,.FALSE. /,NA
464.8,275.4,4.5,2.3,19.2,.FALSE. /,NA
585.3,214.2,4.1,8.4,20.9,.FALSE. /,NA
586.2,213.9,2.2,3.7,8.2,.FALSE. /,NA
582.4,212.8,1,0.6,4.3,.FALSE. /,NA
576.2,383.8,5,10.6,20.3,.FALSE. /,NA
571.6,376.9,2.2,3.7,8.1,.FALSE. /,NA
570.9,379,3.4,5.1,11.8,.FALSE. /,NA
883.7,273,4.2,6.1,14.3,.FALSE. /,NA
883,273.2,2.7,7.8,13.3,.FALSE. /,NA
890.3,128.4,4.2,6.2,14.5,.FALSE. /,NA
888.9,130,6.3,7,20.8,.FALSE. /,NA
890.8,126.4,1,0.3,3.7,.FALSE. /,NA
200.7,336.7,1.9,3.4,7.4,.FALSE. /,NA
203.2,349.5,2,3.5,7.5,.FALSE. /,NA
204.7,350.6,2.2,4.8,9.8,.FALSE. /,NA
202.1,348.6,1.6,3,6.3,.FALSE. /,NA
201.4,345.4,4.1,4.8,12,.FALSE. /,NA
652.5,61.7,1.5,2.9,6,.FALSE. /,NA
651.5,64.9,4.6,11.8,19.2,.FALSE. /,NA
656.1,63.6,1.3,2.6,5.2,.FALSE. /,NA
202,255,3.1,4.8,11,.FALSE. /,NA
203.8,254.9,1.5,2.8,5.8,.FALSE. /,NA
204.2,254.6,4.6,8.9,18.6,.FALSE. /,NA
157.7,124.2,2.3,3.8,8.3,.FALSE. /,NA
156.6,124.8,3.9,5.8,13.5,.FALSE. /,NA
161.3,125.8,1.2,2.5,5,.FALSE. /,NA
155.2,122.6,5.7,2.8,18.2,.FALSE. /,NA
8.3,143.8,1.4,2.8,5.7,.FALSE. /,NA
4.5,142.5,2.1,3.6,7.8,.FALSE. /,NA
7.5,144.8,1.6,3,6.3,.FALSE. /,NA
103.1,289.6,5.7,8,19.3,.FALSE. /,NA
99,289.4,2.6,4.2,9.3,.FALSE. /,NA
100.9,287.5,1.2,2.5,5,.FALSE. /,NA
101,287.9,3.7,5.5,12.8,.FALSE. /,NA
104.3,293.4,2.6,4.3,9.5,.FALSE. /,NA
461.8,373,4.7,6.8,15.9,.FALSE. /,NA
460.6,375.8,3.3,5.1,11.7,.FALSE. /,NA
458.3,375.5,4.6,7.3,15.8,.FALSE. /,NA
457.8,376.1,1.4,2.7,5.6,.FALSE. /,NA
459.9,375.9,2.5,4.1,9,.FALSE. /,NA
837.4,79,1.5,2.9,6,.FALSE. /,NA
841.8,78.4,2.8,11.1,17.1,.FALSE. /,NA
840.9,79,2.8,4.5,10.2,.FALSE. /,NA
848.1,132.8,2.7,4.3,9.8,.FALSE. /,NA
853.7,131.9,1.9,11.5,15,.FALSE. /,NA
856.4,130.8,2.1,3.6,7.8,.FALSE. /,NA
850.2,138,2.6,2.5,9.3,.FALSE. /,NA
849.6,131.1,2.1,3.6,7.8,.FALSE. /,NA
850,130.9,2.5,4.1,9.1,.FALSE. /,NA
850.3,131.7,3.4,5.1,11.8,.FALSE. /,NA
308.9,99.4,0.9,0.9,2.1,.FALSE. /,NA
311.6,117.2,4.3,6.3,14.9,.FALSE. /,NA
369.5,340.7,4.3,6.3,14.7,.FALSE. /,NA
365,346.9,2.6,4.2,9.3,.FALSE. /,NA
371.4,337.7,1.6,3,6.2,.FALSE. /,NA
368.1,340.8,2,3.5,7.7,.FALSE. /,NA
178.1,9,2.6,4.2,9.3,.FALSE. /,NA
179.6,13.7,7.9,9.8,20.8,.FALSE. /,NA
180.2,7.7,1.5,2.9,6,.FALSE. /,NA
179.9,12.6,0.9,0.8,2.7,.FALSE. /,NA
180.1,13.4,2,3.5,7.7,.FALSE. /,NA
260.4,270.6,7.4,8.4,17.4,.FALSE. /,NA
258.5,272.4,1.6,1.3,6.1,.FALSE. /,NA
259.4,270.5,1.5,2.9,6,.FALSE. /,NA
257.1,266.3,6.2,5.7,13.5,.FALSE. /,NA
258,268.5,1.5,2.8,5.9,.FALSE. /,NA
256.8,273.8,2.3,2.8,9.9,.FALSE. /,NA
259.6,270.1,3.7,1.4,7.3,.FALSE. /,NA
807.1,362,2.5,0.8,7.6,.FALSE. /,NA
809.3,365.5,2.7,4.3,9.8,.FALSE. /,NA
808.1,366.5,4.4,6.4,15.1,.FALSE. /,NA
316.5,294.3,3.8,5.6,13.1,.FALSE. /,NA
325.4,298.1,3.8,5.7,13.3,.FALSE. /,NA
320.2,295.5,2.1,1.1,4.1,.FALSE. /,NA
319,299,1.7,1.4,6.4,.FALSE. /,NA
470.6,148.7,6,8.4,20.1,.FALSE. /,NA
469.4,149.1,3.9,5.8,13.5,.FALSE. /,NA
471.9,148.1,4.4,6.3,14.4,.FALSE. /,NA
429.1,66.7,4.4,4.7,15.1,.FALSE. /,NA
430.7,66.2,3.1,4.8,11,.FALSE. /,NA
316.2,366.1,2.1,1.8,7.6,.FALSE. /,NA
322.3,366.1,2.6,4.7,9.2,.FALSE. /,NA
323.7,368.5,2.9,4.6,10.3,.FALSE. /,NA
327.7,366.3,3.2,5,11.4,.FALSE. /,NA
322.5,363.5,1.4,2.7,5.6,.FALSE. /,NA
324.7,366.7,4.8,7,16.4,.FALSE. /,NA
802.8,273,1.6,3.1,6.4,.FALSE. /,NA
803.6,272,2.4,3.9,8.7,.FALSE. /,NA
800.7,272.9,2.2,3.7,8.2,.FALSE. /,NA
539.1,4.6,8.2,7.2,20.9,.FALSE. /,NA
537.9,8.9,2.7,4.3,9.8,.FALSE. /,NA
535.2,7.6,1.1,2.4,4.7,.FALSE. /,NA
526.3,9.5,1.8,3.2,6.9,.FALSE. /,NA
532.5,10.4,1.5,2.9,6,.FALSE. /,NA
687.1,386.4,4.4,6.4,15.1,.FALSE. /,NA
689.2,381.3,4.8,5.2,16.3,.FALSE. /,NA
689.1,379.7,1.9,3.1,9.1,.FALSE. /,NA
687.2,383.2,3.1,3.1,10.9,.FALSE. /,NA
691.6,385.2,5,10.6,16.6,.FALSE. /,NA
685.9,77.7,3.2,4.9,11.2,.FALSE. /,NA
685.4,74.8,1.5,1.2,6,.FALSE. /,NA
687.6,77.1,1.1,7.5,12.1,.FALSE. /,NA
234.2,362.7,6.3,7.1,19,.FALSE. /,NA
231.4,361.2,3,4.7,10.7,.FALSE. /,NA
229.9,363.6,6,8.4,20.1,.FALSE. /,NA
230.3,361.3,2.4,4,8.9,.FALSE. /,NA
235.3,367.3,5.7,10.5,19.9,.FALSE. /,NA
590.8,18.5,4.3,6.3,14.9,.FALSE. /,NA
586,13,1.8,3.2,6.9,.FALSE. /,NA
587.3,16.7,4.4,6.4,15,.FALSE. /,NA
217,100.5,1.2,6.9,8.7,.FALSE. /,NA
217.5,101.1,3.7,3.9,12.8,.FALSE. /,NA
222.4,104.2,7.8,15.3,15.5,.FALSE. /,NA
214.8,100.3,3.3,5.1,11.6,.FALSE. /,NA
216.3,100.4,1.2,1.8,6.2,.FALSE. /,NA
600.5,21.5,4.7,6.8,15.9,.FALSE. /,NA
601.8,22,1.2,1.2,3,.FALSE. /,NA
603.6,23,5.5,7.7,18.4,.FALSE. /,NA
